,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new_term,int_rates_add_2pct
1465,111599482,,3600,3600,3600,36 months,10.42,116.88,B,B3,17-Jun,Current,n,,major_purchase,Major purchase,781xx,TX,18.06,0,8-May,5,,,20,0,6772,9.9,28,w,48 months,12.42000008
1466,111129223,,12800,12800,12800,36 months,15.05,444.03,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,371xx,TN,29.82,0,6-Oct,3,73,,15,0,20385,36.7,23,w,48 months,17.05000019
1467,111975345,,9500,9500,9500,36 months,12.62,318.36,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,28.85,0,Jun-98,2,,,5,0,41115,100,22,w,48 months,14.61999989
1468,112132140,,9500,9500,9500,36 months,7.35,294.86,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,680xx,NE,14.6,0,Aug-95,1,35,,17,0,9509,15.8,23,w,48 months,9.349999905
1469,112052471,,9600,9600,9600,36 months,9.44,307.25,B,B1,17-Jun,Current,n,,home_improvement,Home improvement,211xx,MD,18.07,0,Dec-96,1,,,12,0,43650,5.5,23,w,48 months,11.43999958
1470,111698603,,8400,8400,8400,36 months,11.99,278.97,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,894xx,NV,34.09,1,Jul-93,0,6,,11,0,10712,43.2,29,w,48 months,13.98999977
1471,111752444,,12000,12000,12000,36 months,10.42,389.58,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,930xx,CA,17.81,0,8-May,0,,,8,0,5796,43.9,16,w,48 months,12.42000008
1472,112083195,,12000,12000,12000,36 months,18.06,434.2,D,D2,17-Jun,Current,n,,credit_card,Credit card refinancing,480xx,MI,16.95,0,6-Mar,0,,55,9,1,10086,51.7,12,w,48 months,20.05999947
1473,112052309,,10000,10000,10000,36 months,9.93,322.35,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,940xx,CA,8.95,0,4-Sep,0,,,30,0,9440,24,44,w,48 months,11.93000031
1474,112131326,,11000,11000,11000,36 months,9.44,352.06,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,402xx,KY,25.2,0,Aug-98,1,,79,12,1,17103,51.7,36,w,48 months,11.43999958
1475,112053233,,5000,5000,5000,36 months,10.91,163.49,B,B4,17-Jun,Current,n,,credit_card,Credit card refinancing,334xx,FL,3.46,0,Nov-79,1,,,5,0,4334,78.8,13,w,48 months,12.90999985
1476,112309118,,6000,6000,6000,36 months,5.32,180.69,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,322xx,FL,5.27,0,Oct-93,0,,,6,0,3900,11.4,24,w,48 months,7.320000172
1477,111773404,,10000,10000,10000,36 months,11.99,332.1,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,532xx,WI,24.8,0,Nov-89,1,32,,11,0,7038,38.5,54,w,48 months,13.98999977
1478,111886220,,25000,25000,25000,36 months,19.03,916.78,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,902xx,CA,11.35,2,6-May,0,10,97,7,1,7270,67.9,8,w,48 months,21.03000069
1479,111599970,,21000,21000,21000,36 months,12.62,703.74,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,606xx,IL,25.6,0,8-Aug,0,,,17,0,19748,85.5,29,w,48 months,14.61999989
1480,111431021,,3625,3625,3625,36 months,12.62,121.48,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,302xx,GA,6,0,13-Aug,0,,,5,0,3483,32.6,17,w,48 months,14.61999989
1481,111806240,,2500,2500,2500,36 months,10.42,81.17,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,775xx,TX,4.08,0,7-Mar,1,52,,7,0,1627,45.2,41,w,48 months,12.42000008
1482,111796339,,35000,35000,35000,36 months,10.91,1144.37,B,B4,17-Jun,Current,n,,home_improvement,Home improvement,114xx,NY,11.85,1,1-Jul,1,20,12,14,1,26291,56.7,32,w,48 months,12.90999985
1483,111541537,,18000,18000,18000,36 months,9.44,576.09,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,786xx,TX,2.78,0,4-Nov,1,,,6,0,5712,43.6,8,w,48 months,11.43999958
1484,112134428,,5000,5000,5000,36 months,9.93,161.18,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,402xx,KY,6.43,0,7-Nov,0,,,3,0,8940,83.6,14,w,48 months,11.93000031
1485,111858262,,10000,10000,10000,36 months,12.62,335.12,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,671xx,KS,12.58,0,6-Mar,0,36,10,5,1,2444,49.9,12,w,48 months,14.61999989
1486,111864493,,6000,6000,6000,36 months,14.08,205.3,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,285xx,NC,10.03,1,Sep-97,2,6,76,4,1,2495,40.9,19,w,48 months,16.07999992
1487,112053112,,11000,11000,11000,36 months,19.03,403.39,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,802xx,CO,6.99,0,6-Apr,1,,,9,0,2935,50.6,21,w,48 months,21.03000069
1488,111796454,,11900,11900,11900,36 months,11.99,395.2,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,840xx,UT,19.87,0,14-Feb,1,,,9,0,9689,71,12,w,48 months,13.98999977
1489,112035168,,27000,27000,27000,36 months,9.93,870.33,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,605xx,IL,40.36,1,Nov-99,0,9,,17,0,27880,56.6,25,w,48 months,11.93000031
1490,111896447,,3500,3500,3500,36 months,13.59,118.93,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,606xx,IL,21.38,0,6-Mar,0,40,,6,0,2134,49.6,10,w,48 months,15.59000015
1491,112120196,,4850,4850,4850,36 months,12.62,162.53,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,307xx,GA,11.09,0,7-Nov,0,39,,9,0,2344,68.9,14,w,48 months,14.61999989
1492,111806585,,18000,18000,18000,36 months,7.97,563.81,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,7.69,0,Nov-00,0,,,13,0,21289,33.2,27,w,48 months,9.96999979
1493,111876578,,6000,6000,6000,36 months,10.42,194.79,B,B3,17-Jun,Current,n,,home_improvement,Home improvement,483xx,MI,24.02,0,Aug-96,2,,,22,0,20709,33.2,31,w,48 months,12.42000008
1494,110292022,,4400,4400,4400,36 months,12.62,147.45,C,C1,17-Jun,Current,n,,car,Car financing,331xx,FL,10.58,0,Oct-00,0,66,,5,0,1675,18.6,10,w,48 months,14.61999989
1495,112134200,,19200,19200,19200,36 months,7.35,595.92,A,A4,17-Jun,Current,n,,credit_card,Credit card refinancing,775xx,TX,18.29,0,3-Apr,1,,,17,0,25119,43.3,25,w,48 months,9.349999905
1496,110796407,,4000,4000,4000,36 months,15.05,138.76,C,C4,17-Jun,Current,n,,other,Other,077xx,NJ,13.05,1,Sep-82,1,15,,16,0,22439,46.2,22,w,48 months,17.05000019
1497,111739105,,20725,20725,20725,36 months,12.62,694.52,C,C1,17-Jun,Current,n,,home_improvement,Home improvement,125xx,NY,15.92,4,10-Mar,0,4,,20,0,4248,14.8,28,w,48 months,14.61999989
1498,112088613,,8000,8000,8000,36 months,10.42,259.72,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,7.03,1,Mar-91,0,0,87,8,1,9945,56.8,15,w,48 months,12.42000008
1499,110758995,,11900,11900,11900,36 months,15.05,412.81,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,967xx,HI,10.29,0,6-Dec,1,,,3,0,1414,74.4,9,w,48 months,17.05000019
1500,110410255,,7000,7000,7000,36 months,25.82,281.37,E,E4,17-Jun,Current,n,,credit_card,Credit card refinancing,720xx,AR,32.27,0,Dec-99,2,,,30,0,40580,55.7,50,w,48 months,27.81999969
1501,110837459,,8000,8000,8000,36 months,9.93,257.88,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,032xx,NH,12.49,0,2-Apr,0,38,64,7,1,10044,79.7,18,w,48 months,11.93000031
1502,111716282,,12000,12000,12000,36 months,7.97,375.88,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,802xx,CO,16.65,0,3-Sep,1,,,8,0,36302,80.5,18,w,48 months,9.96999979
1503,111756177,,10400,10400,10400,36 months,7.21,322.13,A,A3,17-Jun,Current,n,,other,Other,282xx,NC,22.22,0,5-Feb,0,,,5,0,16878,46.4,15,w,48 months,9.210000038
1504,111683105,,10000,10000,10000,36 months,13.59,339.79,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,496xx,MI,22.33,0,1-Dec,1,71,37,26,7,4478,56.7,28,w,48 months,15.59000015
1505,110395263,,35000,35000,35000,36 months,23.88,1370.95,E,E2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,189xx,PA,17.09,2,Oct-87,0,22,,9,0,19291,76.2,28,w,48 months,25.87999916
1506,112053841,,7200,7200,7200,36 months,24.85,285.7,E,E3,17-Jun,Late (31-120 days),n,,other,Other,238xx,VA,29.8,1,7-Oct,0,10,,8,0,10102,52.9,16,w,48 months,26.85000038
1507,111837793,,8400,8400,8400,36 months,5.32,252.97,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,372xx,TN,24.72,0,5-Sep,0,66,,15,0,3068,6.8,39,w,48 months,7.320000172
1508,111808768,,11200,11200,11200,36 months,16.02,393.87,C,C5,17-Jun,Current,n,,home_improvement,Home improvement,550xx,MN,16.36,1,6-Oct,2,21,,17,0,8660,36.1,23,w,48 months,18.02000046
1509,111494339,,16800,16800,16800,36 months,14.08,574.84,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,703xx,LA,25.68,0,4-Oct,0,38,,10,0,6488,72.1,25,w,48 months,16.07999992
1510,111718542,,14400,14400,14400,36 months,9.93,464.18,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,282xx,NC,25.56,0,Apr-76,0,39,,10,0,16249,57.6,27,w,48 months,11.93000031
1511,111037967,,35000,35000,35000,36 months,12.62,1172.9,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,926xx,CA,10.66,0,May-90,0,,9,13,2,13707,68.5,21,w,48 months,14.61999989
1512,110798423,,3000,3000,3000,36 months,9.44,96.02,B,B1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,346xx,FL,24.69,0,6-Oct,1,52,,19,0,9062,18.1,27,w,48 months,11.43999958
1513,111936480,,10000,10000,10000,36 months,7.21,309.74,A,A3,17-Jun,Current,n,,other,Other,639xx,MO,2.43,0,10-Aug,0,,,7,0,19,0.1,13,w,48 months,9.210000038
1514,110721737,,7775,7775,7775,36 months,16.02,273.43,C,C5,17-Jun,Current,n,,home_improvement,Home improvement,333xx,FL,10.9,0,4-May,1,,86,7,1,2750,22.2,11,w,48 months,18.02000046
1515,111865540,,31000,31000,31000,36 months,13.59,1053.35,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,020xx,MA,20.69,0,4-Oct,0,78,,10,0,7862,60,23,w,48 months,15.59000015
1516,111540255,,20000,20000,20000,36 months,10.42,649.3,B,B3,17-Jun,Late (31-120 days),n,,home_improvement,Home improvement,925xx,CA,12.96,5,Sep-94,2,5,64,9,1,29086,77.4,17,w,48 months,12.42000008
1517,112134220,,15000,15000,15000,36 months,5.32,451.73,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,432xx,OH,21.94,0,1-Jul,0,,,13,0,12473,30.9,25,w,48 months,7.320000172
1518,112106894,,10000,10000,10000,36 months,9.44,320.05,B,B1,17-Jun,Current,n,,home_improvement,Home improvement,207xx,MD,24.07,1,1-Mar,0,4,,17,0,16608,35.6,39,w,48 months,11.43999958
1519,111500905,,7000,7000,7000,36 months,10.42,227.26,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,113xx,NY,17.56,0,Apr-98,1,64,,31,0,6246,15.4,47,w,48 months,12.42000008
1520,111417773,,6000,6000,6000,36 months,12.62,201.07,C,C1,17-Jun,Current,n,,major_purchase,Major purchase,891xx,NV,50.5,0,5-Nov,1,,,18,0,11759,24,34,w,48 months,14.61999989
1521,111938574,,6000,6000,6000,36 months,18.06,217.1,D,D2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,0.74,0,Sep-98,0,36,,30,0,1962,81.8,44,w,48 months,20.05999947
1522,112106834,,9000,9000,9000,36 months,5.32,271.04,A,A1,17-Jun,Current,n,,other,Other,274xx,NC,20.81,0,Jan-82,1,67,,19,0,14267,21.6,40,w,48 months,7.320000172
1523,111757343,,22400,22400,22400,36 months,9.93,722.05,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,080xx,NJ,12.66,2,6-Jan,1,17,,13,0,940,3.1,25,w,48 months,11.93000031
1524,111886573,,2000,2000,2000,36 months,9.93,64.47,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,365xx,AL,19.62,0,7-Jun,0,,,6,0,8332,35.2,8,w,48 months,11.93000031
1525,112084804,,7000,7000,7000,36 months,15.05,242.83,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,104xx,NY,13.72,0,13-Mar,0,38,,6,0,4154,44.7,7,w,48 months,17.05000019
1526,111571763,,16000,16000,16000,36 months,10.42,519.44,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,111xx,NY,12.09,1,5-Aug,2,21,66,9,1,6839,47,20,w,48 months,12.42000008
1527,111946557,,32000,32000,32000,36 months,7.07,989.1,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,900xx,CA,21.66,0,Oct-91,2,,,16,0,2740,7.9,27,w,48 months,9.070000172
1528,111836001,,28000,28000,28000,36 months,7.21,867.25,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,065xx,CT,19.83,0,9-Sep,1,,,10,0,27761,55,17,w,48 months,9.210000038
1529,112147215,,8000,8000,8000,36 months,19.03,293.37,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,800xx,CO,8.34,1,5-Jul,0,18,,7,0,8393,77.7,9,w,48 months,21.03000069
1530,111818965,,10000,10000,10000,36 months,10.42,324.65,B,B3,17-Jun,Late (31-120 days),n,,debt_consolidation,Debt consolidation,461xx,IN,21.12,0,1-Apr,0,80,,15,0,11067,90,44,w,48 months,12.42000008
1531,112031180,,8000,8000,8000,36 months,15.05,277.52,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,719xx,AR,25.75,0,10-Jul,1,,,6,0,2471,88.3,11,w,48 months,17.05000019
1532,111480276,,9600,9600,9600,36 months,10.42,311.67,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,20.11,0,Aug-93,1,,,7,0,30887,88,31,w,48 months,12.42000008
1533,112061988,,40000,40000,40000,36 months,9.93,1289.38,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,021xx,MA,26.6,0,Nov-99,0,,,30,0,55833,81.5,63,w,48 months,11.93000031
1534,112036310,,2000,2000,2000,36 months,16.02,70.34,C,C5,17-Jun,Current,n,,other,Other,545xx,WI,8.22,0,4-Nov,0,,,5,0,7724,90.9,19,w,48 months,18.02000046
1535,112132431,,14000,14000,14000,36 months,7.07,432.73,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,038xx,NH,25.71,0,Nov-97,0,38,,14,0,5256,13.4,23,w,48 months,9.070000172
1536,111837511,,3000,3000,3000,36 months,19.03,110.02,D,D3,17-Jun,Late (31-120 days),n,,vacation,Vacation,882xx,NM,10.38,0,2-Sep,0,,91,9,1,7533,67.9,15,f,48 months,21.03000069
1537,110836282,,2800,2800,2800,36 months,7.97,87.71,A,A5,17-Jun,Current,n,,house,Home buying,606xx,IL,11.78,0,Nov-99,2,,,9,0,5482,28.7,24,w,48 months,9.96999979
1538,110489501,,5500,5500,5500,36 months,5.32,165.64,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,678xx,KS,23.82,0,6-Apr,0,,,13,0,6814,16.2,28,w,48 months,7.320000172
1539,112131666,,11000,11000,11000,36 months,10.42,357.12,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,925xx,CA,26.24,1,1-Jul,0,10,,10,0,6155,14.2,18,w,48 months,12.42000008
1540,112054597,,20000,20000,20000,36 months,15.05,693.8,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,850xx,AZ,25.53,1,Mar-81,1,13,,15,0,17212,48.9,29,w,48 months,17.05000019
1541,112095820,,6000,6000,6000,36 months,10.42,194.79,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,208xx,MD,5.52,1,Oct-85,0,10,,10,0,4754,25.4,31,w,48 months,12.42000008
1542,112041804,,16000,16000,16000,36 months,10.91,523.14,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,604xx,IL,18.36,0,5-Jun,0,53,94,15,1,11816,63.5,23,w,48 months,12.90999985
1543,112051246,,10000,10000,10000,36 months,9.93,322.35,B,B2,17-Jun,Current,n,,credit_card,Credit card refinancing,983xx,WA,5.56,0,5-Sep,0,58,,4,0,10827,52.8,17,w,48 months,11.93000031
1544,112057806,,3000,3000,3000,36 months,14.08,102.65,C,C3,17-Jun,Current,n,,other,Other,981xx,WA,11.92,1,7-Oct,0,18,,11,0,4814,62.5,20,w,48 months,16.07999992
1545,111461939,,4000,4000,4000,36 months,9.93,128.94,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,277xx,NC,12.02,1,8-Aug,0,22,,9,0,1685,29.1,15,w,48 months,11.93000031
1546,112064764,,5500,5500,5500,36 months,12.62,184.32,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,770xx,TX,17.85,0,Aug-98,1,33,,23,0,13673,45.1,57,w,48 months,14.61999989
1547,111798250,,12000,12000,12000,36 months,7.97,375.88,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,631xx,MO,16.99,0,7-Mar,1,64,,12,0,7252,20.7,18,w,48 months,9.96999979
1548,110447811,,30000,30000,30000,36 months,15.05,1040.7,C,C4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,852xx,AZ,20.12,0,Jul-93,0,52,,4,0,23933,73.6,14,w,48 months,17.05000019
1549,111936373,,11200,11200,11200,36 months,17.09,399.82,D,D1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,891xx,NV,4.32,0,14-May,1,,,5,0,1582,26.8,7,w,48 months,19.09000015
1550,111797134,,5675,5675,5675,36 months,11.99,188.47,B,B5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,681xx,NE,14.71,0,6-Aug,0,,19,6,1,7235,43.6,8,w,48 months,13.98999977
1551,111702183,,20000,20000,20000,36 months,10.42,649.3,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,596xx,MT,34.16,0,6-Jul,0,,,9,0,11299,48.9,21,w,48 months,12.42000008
1552,111986546,,5000,5000,5000,36 months,7.07,154.55,A,A2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,787xx,TX,15.11,0,9-Jul,0,,,12,0,5855,21.6,20,w,48 months,9.070000172
1553,111979023,,15000,15000,15000,36 months,9.93,483.52,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,926xx,CA,8.66,0,Jan-97,0,65,,8,0,45701,87.2,21,w,48 months,11.93000031
1554,112049678,,5825,5825,5825,36 months,9.93,187.77,B,B2,17-Jun,Current,n,,home_improvement,Home improvement,928xx,CA,17.65,0,2-Feb,0,26,,16,0,16766,49.3,25,w,48 months,11.93000031
1555,110846413,,7350,7350,7350,36 months,16.02,258.48,C,C5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,368xx,AL,7.64,0,Sep-95,0,,39,1,1,5718,76.2,4,w,48 months,18.02000046
1556,111811039,,12000,12000,12000,36 months,10.42,389.58,B,B3,17-Jun,Current,n,,credit_card,Credit card refinancing,917xx,CA,14.46,0,8-Oct,0,,,12,0,9548,20.4,25,w,48 months,12.42000008
1557,111999194,,6700,6700,6700,36 months,14.08,229.26,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,463xx,IN,23.29,0,1-Feb,0,,,9,0,20058,96.9,21,w,48 months,16.07999992
1558,112050043,,17000,17000,17000,36 months,11.99,564.57,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,782xx,TX,27.95,0,7-Jul,0,71,,11,0,12699,56.9,34,w,48 months,13.98999977
1559,111736490,,8000,8000,8000,36 months,7.07,247.28,A,A2,17-Jun,Current,n,,credit_card,Credit card refinancing,898xx,NV,15.8,0,1-May,0,32,,5,0,10436,39.2,20,w,48 months,9.070000172
1560,111936552,,6000,6000,6000,36 months,10.91,196.18,B,B4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,104xx,NY,12.22,1,9-Jan,1,4,,13,0,4338,15.5,16,w,48 months,12.90999985
1561,111756739,,7000,7000,7000,36 months,15.05,242.83,C,C4,17-Jun,Current,n,,other,Other,346xx,FL,20.12,0,6-Dec,0,,,7,0,2521,14.8,11,w,48 months,17.05000019
1562,112134297,,4000,4000,4000,36 months,7.21,123.9,A,A3,17-Jun,Current,n,,home_improvement,Home improvement,331xx,FL,16.02,0,12-Apr,1,,,7,0,3400,12.5,11,w,48 months,9.210000038
1563,111976556,,9000,9000,9000,36 months,7.21,278.76,A,A3,17-Jun,Current,n,,credit_card,Credit card refinancing,606xx,IL,9.33,2,Oct-93,2,14,,10,0,11537,15.1,21,w,48 months,9.210000038
1564,112033428,,10000,10000,10000,36 months,7.97,313.23,A,A5,17-Jun,Current,n,,debt_consolidation,Debt consolidation,060xx,CT,60.96,0,5-Sep,1,,,12,0,6158,25.8,25,w,48 months,9.96999979
1565,112043581,,10000,10000,10000,36 months,14.08,342.17,C,C3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,086xx,NJ,6.27,0,5-Aug,2,32,,22,0,8182,31.3,52,w,48 months,16.07999992
1566,112009017,,10000,10000,10000,36 months,9.93,322.35,B,B2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,902xx,CA,11.11,0,Apr-97,1,,85,11,1,10581,30.4,21,w,48 months,11.93000031
1567,111926436,,5000,5000,5000,36 months,12.62,167.56,C,C1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,562xx,MN,5.79,0,Oct-98,2,58,104,5,1,3314,38,13,w,48 months,14.61999989
1568,111798554,,15000,15000,15000,36 months,11.99,498.15,B,B5,17-Jun,Current,n,,credit_card,Credit card refinancing,328xx,FL,22.99,0,5-Aug,0,,,12,0,10217,44,23,w,48 months,13.98999977
1569,111592063,,12000,12000,12000,36 months,12.62,402.14,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,841xx,UT,6.45,1,6-Aug,0,23,97,3,1,9710,65.6,10,w,48 months,14.61999989
1570,111977814,,12000,12000,12000,36 months,12.62,402.14,C,C1,17-Jun,Current,n,,credit_card,Credit card refinancing,921xx,CA,22.38,2,2-Mar,0,20,,11,0,22491,58.1,14,w,48 months,14.61999989
1571,110393946,,9600,9600,9600,36 months,16.02,337.61,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,119xx,NY,14.71,0,Sep-81,1,,,4,0,7472,91.1,6,w,48 months,18.02000046
1572,112118257,,11000,11000,11000,36 months,16.02,386.84,C,C5,17-Jun,Current,n,,credit_card,Credit card refinancing,114xx,NY,17.46,0,13-May,0,,,8,0,12403,61.4,9,w,48 months,18.02000046
1573,112134221,,3300,3300,3300,36 months,5.32,99.38,A,A1,17-Jun,Current,n,,debt_consolidation,Debt consolidation,946xx,CA,24.9,0,Oct-94,0,,,10,0,12381,27.9,25,w,48 months,7.320000172
1574,111926382,,12000,12000,12000,36 months,7.35,372.45,A,A4,17-Jun,Current,n,,debt_consolidation,Debt consolidation,985xx,WA,10.69,0,Dec-99,0,,,6,0,9590,71.6,10,w,48 months,9.349999905
1575,112131703,,6000,6000,6000,36 months,7.21,185.84,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,953xx,CA,9,0,3-May,1,26,81,14,1,1505,11.1,29,w,48 months,9.210000038
1576,112309115,,12000,12000,12000,36 months,15.05,416.28,C,C4,17-Jun,Current,n,,credit_card,Credit card refinancing,327xx,FL,30.34,0,13-Jun,0,,,15,0,16161,28.6,20,w,48 months,17.05000019
1577,112035873,,32000,32000,32000,36 months,13.59,1087.33,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,604xx,IL,15.24,1,Sep-87,0,9,,8,0,27541,90,25,w,48 months,15.59000015
1578,111671922,,13000,13000,13000,36 months,7.07,401.82,A,A2,17-Jun,Current,n,,major_purchase,Major purchase,917xx,CA,14.39,0,2-Aug,0,24,,11,0,5380,12.8,20,w,48 months,9.070000172
1579,112131525,,6000,6000,6000,36 months,7.21,185.84,A,A3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,313xx,GA,24.06,0,Dec-98,0,26,,40,0,78828,25.9,65,w,48 months,9.210000038
1580,111866798,,10000,10000,10000,36 months,10.42,324.65,B,B3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,027xx,MA,6.93,0,4-Apr,0,,,4,0,7713,58.4,12,w,48 months,12.42000008
1581,111847197,,10000,10000,10000,36 months,13.59,339.79,C,C2,17-Jun,Current,n,,debt_consolidation,Debt consolidation,952xx,CA,12.33,0,Dec-93,2,41,,33,0,14467,31.2,49,w,48 months,15.59000015
1582,111090901,,23000,23000,23000,36 months,19.03,843.44,D,D3,17-Jun,Current,n,,debt_consolidation,Debt consolidation,633xx,MO,30.75,0,4-Jan,3,,,25,0,45771,49.5,42,f,48 months,21.03000069
